Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
12,25,1993,23,15,1395,4,9,4,4,4,2,6,5,5
12,25,1993,15,30,930,8,12,8,7,8,6,10,8,8
12,25,1993,6,51,411,12,5,12,12,12,10,2,1,1
12,25,1993,1,8,68,3,7,3,3,3,1,5,4,4
12,25,1993,0,7,7,4,8,3,3,4,2,5,4,4
2,19,1993,22,45,1365,4,4,5,6,9,12,4,3,3
2,19,1993,12,51,771,9,8,10,11,1,5,9,8,8
2,19,1993,5,49,349,1,12,1,2,5,8,1,12,12
2,19,1993,0,22,22,4,3,4,5,8,11,3,2,2
2,19,1993,16,34,994,7,7,8,9,12,3,7,6,6
2,19,1993,1,39,99,3,2,3,4,7,10,3,2,2
2,19,1993,2,52,172,2,1,3,4,7,10,2,1,1
2,19,1993,2,20,140,3,2,3,4,7,10,2,1,1
2,19,1993,2,55,175,2,1,3,4,7,10,2,1,1
2,19,1993,12,39,759,9,9,10,11,1,5,9,8,8
2,19,1993,9,43,583,11,10,11,12,3,6,11,9,9
2,19,1993,0,15,15,4,3,4,5,8,11,3,2,2
5,28,1993,9,30,570,11,2,11,9,1,3,8,6,6
5,28,1993,16,30,990,7,10,8,6,10,11,4,3,3
5,28,1993,1,51,111,3,5,3,1,5,7,12,10,10
5,28,1993,21,51,1311,5,8,5,3,7,9,2,12,12
5,28,1993,2,5,125,2,5,3,1,5,6,11,10,10
5,28,1993,12,22,742,9,12,10,8,12,1,6,5,5
5,28,1993,15,29,929,8,11,8,6,10,12,5,3,3
5,28,1993,1,18,78,3,6,3,1,5,7,12,11,11
5,28,1993,12,7,727,9,12,10,8,12,1,6,5,5
5,28,1993,12,47,767,9,12,10,8,11,1,6,5,5
5,28,1993,16,44,1004,7,10,8,6,10,11,4,3,3
5,28,1993,18,24,1104,7,9,7,5,9,10,3,2,2
5,30,1993,19,17,1157,6,10,7,4,8,10,3,2,2
5,30,1993,6,15,375,12,4,1,11,3,4,9,8,8
5,30,1993,16,9,969,8,11,8,6,10,11,4,3,3
5,30,1993,7,51,471,12,3,12,10,2,4,8,7,7
5,30,1993,0,10,10,3,7,4,2,6,7,12,11,11
5,30,1993,13,8,788,9,1,10,8,11,1,6,4,4
5,30,1993,21,17,1277,5,9,6,3,7,9,2,1,1
5,30,1993,19,52,1192,6,9,6,4,8,10,2,1,1
5,30,1993,2,10,130,2,6,3,1,5,6,11,10,10
5,30,1993,20,28,1228,5,9,6,4,8,9,2,1,1
5,30,1993,9,30,570,11,2,11,9,1,3,8,6,6
5,30,1993,17,49,1069,7,10,7,5,9,11,3,2,2
3,13,1993,6,23,383,12,8,12,1,4,7,12,11,11
3,13,1993,18,28,1108,6,3,6,7,10,1,5,4,4
3,13,1993,22,1,1321,5,1,4,6,8,11,4,3,3
3,13,1993,8,25,505,11,7,11,12,3,6,11,9,9
3,13,1993,4,5,245,2,10,1,2,5,8,1,12,12
3,13,1993,14,26,866,8,5,8,9,12,3,7,6,6
3,13,1993,8,22,502,11,7,11,12,3,6,11,9,9
3,13,1993,3,34,214,2,10,2,3,6,8,1,12,12
3,13,1993,16,46,1006,7,3,7,8,11,2,6,5,5
3,13,1993,21,5,1265,5,2,5,6,9,12,4,3,3
3,13,1993,9,6,546,11,7,11,12,3,6,10,9,9
3,13,1993,14,14,854,9,5,8,9,12,3,8,6,6
7,14,1993,22,34,1354,4,2,4,3,6,7,12,10,10
7,14,1993,19,36,1176,6,4,6,4,8,8,1,12,12
7,14,1993,21,51,1311,5,3,5,3,6,7,12,11,11
7,14,1993,19,32,1172,6,4,6,4,8,8,1,12,12
7,14,1993,22,58,1378,4,2,4,3,6,7,11,10,10
7,14,1993,5,33,333,1,10,1,11,3,3,8,7,7
7,14,1993,13,25,805,9,7,9,7,11,11,4,3,3
7,14,1993,12,23,743,9,7,9,8,11,12,5,3,3
7,14,1993,15,55,955,8,6,8,6,9,10,3,2,2
7,14,1993,22,46,1366,4,2,4,3,6,7,12,10,10
7,14,1993,21,36,1296,5,3,5,3,7,7,12,11,11
7,14,1993,23,11,1391,4,2,4,2,6,6,11,10,10
6,11,1993,22,43,1363,4,1,5,3,7,8,1,11,11
6,11,1993,5,13,313,1,10,2,11,3,4,9,8,8
6,11,1993,4,8,248,1,10,2,12,4,5,10,9,9
6,11,1993,5,5,305,1,10,2,11,3,5,9,8,8
6,11,1993,19,58,1198,6,2,7,4,8,9,2,1,1
6,11,1993,23,15,1395,4,1,5,2,6,7,12,11,11
6,11,1993,19,50,1190,6,3,7,4,8,9,2,1,1
6,11,1993,13,17,797,9,6,10,7,11,12,5,4,4
6,11,1993,4,4,244,1,10,2,12,4,5,10,9,9
6,11,1993,5,35,335,1,9,2,11,3,4,9,8,8
6,11,1993,17,28,1048,7,4,8,5,9,10,3,2,2
6,11,1993,4,34,274,1,10,2,12,3,5,10,8,8
10,23,1993,17,53,1073,6,10,7,6,7,6,10,9,9
10,23,1993,7,21,441,12,3,1,11,12,12,4,3,3
10,23,1993,11,39,699,10,1,10,9,10,10,2,1,1
10,23,1993,10,1,601,10,2,11,10,11,10,2,1,1
10,23,1993,4,6,246,1,5,2,1,2,1,5,4,4
10,23,1993,9,4,544,11,2,12,10,12,11,3,2,2
10,23,1993,14,14,854,8,12,9,8,9,8,12,11,11
10,23,1993,11,25,685,10,1,11,9,10,10,2,1,1
10,23,1993,22,26,1346,4,8,5,4,5,4,8,7,7
10,23,1993,22,26,1346,4,8,5,4,5,4,8,7,7
10,23,1993,6,17,377,12,4,1,12,1,12,4,3,3
10,23,1993,3,13,193,2,5,3,1,2,2,6,5,5
12,20,1993,9,17,557,11,2,11,11,11,9,1,12,12
12,20,1993,7,8,428,12,3,12,12,12,10,2,1,1
12,20,1993,23,30,1410,4,7,4,4,4,2,6,5,5
12,20,1993,23,12,1392,4,7,4,4,4,2,6,5,5
12,20,1993,20,0,1200,5,8,5,5,5,4,7,6,6
12,20,1993,10,45,645,10,1,10,10,10,8,12,11,11
12,20,1993,12,10,730,9,12,9,9,10,8,12,10,10
12,20,1993,10,38,638,10,1,10,10,10,8,12,11,11
12,20,1993,1,23,83,3,5,3,3,3,1,5,4,4
12,20,1993,3,12,192,2,5,2,2,2,12,4,3,3
12,20,1993,11,1,661,10,1,10,10,10,8,12,11,11
12,20,1993,2,13,133,3,5,2,2,3,1,4,3,3
6,24,1993,8,13,493,11,1,12,10,1,3,7,6,6
6,24,1993,14,23,863,8,10,9,7,10,11,4,3,3
6,24,1993,4,26,266,1,3,2,12,3,4,9,8,8
6,24,1993,6,29,389,12,2,1,11,2,3,8,7,7
6,24,1993,6,30,390,12,2,1,11,2,3,8,7,7
6,24,1993,3,9,189,2,4,3,12,4,5,10,9,9
6,24,1993,23,4,1384,4,6,5,2,6,7,12,11,11
6,24,1993,10,36,636,10,12,11,9,12,1,6,5,5
6,24,1993,22,59,1379,4,6,5,2,6,7,12,11,11
6,24,1993,15,14,914,8,10,9,7,10,11,4,3,3
6,24,1993,13,17,797,9,11,10,7,11,12,5,4,4
6,24,1993,5,47,347,1,2,1,11,3,4,9,7,7
3,6,1993,23,44,1424,4,9,4,5,8,11,3,2,2
3,6,1993,21,14,1274,5,10,5,6,9,12,4,3,3
3,6,1993,6,47,407,12,5,12,1,4,7,12,11,11
3,6,1993,12,42,762,9,2,9,10,1,4,9,7,7
3,6,1993,8,7,487,12,5,12,1,3,6,11,10,10
3,6,1993,2,31,151,2,7,3,3,6,9,2,1,1
3,6,1993,21,53,1313,5,10,5,6,9,12,4,3,3
3,6,1993,1,5,65,3,8,3,4,7,10,2,1,1
3,6,1993,14,17,857,9,2,9,10,12,3,8,7,7
3,6,1993,21,3,1263,5,10,5,6,9,12,4,3,3
3,6,1993,10,18,618,11,4,11,12,2,5,10,9,9
3,6,1993,22,25,1345,4,10,5,6,8,11,4,3,3
8,2,1993,12,52,772,9,3,9,8,11,11,4,3,3
8,2,1993,2,48,168,2,8,1,1,4,4,9,7,7
8,2,1993,15,44,944,8,2,7,7,9,10,2,1,1
8,2,1993,1,6,66,3,9,2,2,4,5,10,8,8
8,2,1993,10,19,619,10,4,10,9,12,12,5,4,4
8,2,1993,6,58,418,12,6,11,11,2,2,7,5,5
8,2,1993,2,42,162,2,8,1,1,4,4,9,7,7
8,2,1993,18,35,1115,6,12,6,5,8,8,1,12,12
8,2,1993,20,49,1249,5,11,5,4,7,7,12,11,11
8,2,1993,3,5,185,2,8,1,12,3,4,9,7,7
8,2,1993,10,18,618,10,4,10,9,12,12,5,4,4
8,2,1993,17,44,1064,7,1,6,5,8,9,1,12,12
8,8,1993,1,53,113,3,11,2,1,4,4,9,8,8
8,8,1993,11,49,709,10,6,9,8,11,11,4,3,3
8,8,1993,15,42,942,8,4,7,7,9,9,2,1,1
8,8,1993,16,20,980,8,4,7,6,9,9,2,1,1
8,8,1993,17,32,1052,7,3,6,6,8,9,1,12,12
8,8,1993,22,26,1346,4,12,4,3,6,6,11,9,9
8,8,1993,15,36,936,8,4,7,7,9,10,2,1,1
8,8,1993,2,27,147,2,10,2,1,4,4,9,7,7
8,8,1993,6,7,367,12,8,12,11,2,2,7,6,6
8,8,1993,4,0,240,2,10,1,12,3,3,8,7,7
8,8,1993,13,26,806,9,5,8,8,10,11,3,2,2
8,8,1993,16,15,975,8,4,7,6,9,9,2,1,1
7,19,1993,22,0,1320,5,5,4,3,6,7,12,10,10
7,19,1993,20,0,1200,6,6,5,4,7,8,1,11,11
7,19,1993,18,30,1110,7,7,6,5,8,9,2,12,12
7,19,1993,23,25,1405,4,4,4,2,6,6,11,10,10
7,19,1993,9,35,575,11,11,11,9,12,1,6,5,5
7,19,1993,5,58,358,12,12,12,11,2,3,8,6,6
7,19,1993,10,17,617,10,10,10,9,12,1,6,4,4
7,19,1993,9,45,585,11,11,10,9,12,1,6,4,4
7,19,1993,23,43,1423,4,4,4,2,5,6,11,10,10
7,19,1993,18,44,1124,6,6,6,5,8,9,1,12,12
7,19,1993,3,11,191,2,2,2,12,4,4,9,8,8
7,19,1993,11,4,664,10,10,10,9,12,12,5,4,4
9,16,1993,5,36,336,1,1,1,12,2,2,6,5,5
9,16,1993,2,7,127,2,2,3,1,3,3,8,6,6
9,16,1993,0,51,51,3,3,4,2,4,4,8,7,7
9,16,1993,23,13,1393,4,4,4,3,5,5,9,8,8
9,16,1993,10,19,619,10,10,11,9,11,11,3,2,2
9,16,1993,9,11,551,11,11,11,10,12,12,4,3,3
9,16,1993,20,1,1201,6,6,6,5,6,6,11,9,9
9,16,1993,18,19,1099,6,7,7,6,7,7,12,10,10
9,16,1993,14,57,897,8,8,8,7,9,9,1,12,12
9,16,1993,22,9,1329,4,5,5,4,5,5,10,8,8
9,16,1993,5,38,338,1,1,1,12,2,2,6,5,5
9,16,1993,22,29,1349,4,5,5,3,5,5,9,8,8
5,27,1993,21,41,1301,5,7,5,3,7,9,2,1,1
5,27,1993,9,8,548,11,1,11,9,1,3,8,6,6
5,27,1993,23,50,1430,4,6,4,2,6,8,1,11,11
5,27,1993,16,28,988,7,10,8,6,10,11,4,3,3
5,27,1993,14,36,876,8,11,9,7,11,12,5,4,4
5,27,1993,6,55,415,12,2,12,11,2,4,9,8,8
5,27,1993,21,56,1316,5,7,5,3,7,9,2,12,12
5,27,1993,1,1,61,3,5,3,2,6,7,12,11,11
5,27,1993,7,11,431,12,2,12,10,2,4,9,7,7
5,27,1993,23,25,1405,4,7,4,2,6,8,1,12,12
5,27,1993,22,6,1326,5,7,5,3,7,8,1,12,12
5,27,1993,15,48,948,8,10,8,6,10,12,5,3,3
7,8,1993,22,52,1372,4,12,5,3,6,7,12,10,10
7,8,1993,6,37,397,12,8,1,11,2,3,8,6,6
7,8,1993,7,15,435,12,8,12,10,2,3,7,6,6
7,8,1993,20,13,1213,6,1,6,4,7,8,1,12,12
7,8,1993,20,24,1224,6,1,6,4,7,8,1,12,12
7,8,1993,21,32,1292,5,1,5,3,7,7,12,11,11
7,8,1993,7,39,459,12,7,12,10,2,2,7,6,6
7,8,1993,17,37,1057,7,3,7,5,9,9,2,1,1
7,8,1993,5,45,345,1,8,1,11,2,3,8,7,7
7,8,1993,3,4,184,2,10,2,12,4,5,10,8,8
7,8,1993,19,56,1196,6,1,6,4,7,8,1,12,12
7,8,1993,18,58,1138,6,2,7,5,8,9,2,12,12
10,3,1993,13,47,827,9,3,9,8,9,9,1,12,12
10,3,1993,10,42,642,10,5,11,9,11,11,3,2,2
10,3,1993,1,19,79,3,10,4,2,4,3,7,6,6
10,3,1993,13,49,829,9,3,9,8,9,9,1,12,12
10,3,1993,21,28,1288,5,12,5,4,5,5,9,8,8
10,3,1993,4,58,298,1,8,2,12,2,1,6,4,4
10,3,1993,23,10,1390,4,11,5,3,5,4,8,7,7
10,3,1993,16,49,1009,7,2,8,6,8,7,12,10,10
10,3,1993,22,13,1333,4,11,5,4,5,5,9,8,8
10,3,1993,12,33,753,9,4,10,8,10,10,2,1,1
10,3,1993,15,3,903,8,3,9,7,9,8,1,11,11
10,3,1993,21,29,1289,5,12,5,4,5,5,9,8,8
10,30,1993,6,24,384,12,6,1,12,1,12,4,3,3
10,30,1993,8,44,524,11,5,12,10,12,11,3,2,2
10,30,1993,3,34,214,2,8,2,1,2,1,5,4,4
10,30,1993,23,13,1393,4,10,4,3,4,4,7,6,6
10,30,1993,22,19,1339,4,10,5,4,5,4,8,7,7
10,30,1993,1,54,114,3,8,3,2,3,2,6,5,5
10,30,1993,23,35,1415,4,10,4,3,4,3,7,6,6
10,30,1993,23,2,1382,4,10,4,3,4,4,8,6,6
10,30,1993,21,47,1307,5,11,5,4,5,4,8,7,7
10,30,1993,9,17,557,11,5,11,10,11,11,3,1,1
10,30,1993,18,43,1123,6,12,6,5,6,6,10,9,9
10,30,1993,21,48,1308,5,11,5,4,5,4,8,7,7
12,28,1993,17,18,1038,7,1,7,7,7,5,9,7,7
12,28,1993,21,0,1260,5,11,5,5,5,3,7,5,5
12,28,1993,6,37,397,12,6,12,12,12,10,2,1,1
12,28,1993,9,18,558,11,5,11,11,11,9,1,12,12
12,28,1993,6,25,385,1,6,12,12,1,10,2,1,1
12,28,1993,13,54,834,9,2,8,8,9,7,10,9,9
12,28,1993,9,34,574,11,5,11,11,11,9,1,11,11
12,28,1993,8,6,486,12,5,12,11,12,10,1,12,12
12,28,1993,10,13,613,11,4,10,10,11,8,12,11,11
12,28,1993,17,48,1068,6,12,6,6,6,5,8,7,7
12,28,1993,0,4,4,4,9,3,3,4,2,5,4,4
12,28,1993,19,5,1145,6,12,6,6,6,4,8,6,6
2,12,1993,10,40,640,10,7,11,12,3,6,10,9,9
2,12,1993,10,36,636,10,7,11,12,3,6,10,9,9
2,12,1993,8,58,538,11,7,12,1,4,7,11,10,10
2,12,1993,13,47,827,9,5,9,10,1,4,9,8,8
2,12,1993,2,25,145,3,11,3,4,7,10,2,1,1
2,12,1993,13,5,785,9,5,10,11,1,5,9,8,8
2,12,1993,10,45,645,10,6,11,12,3,6,10,9,9
2,12,1993,12,38,758,9,6,10,11,2,5,9,8,8
2,12,1993,15,3,903,8,4,9,10,12,4,8,7,7
2,12,1993,15,5,905,8,4,9,10,12,4,8,7,7
2,12,1993,10,31,631,10,7,11,12,3,6,10,9,9
2,12,1993,23,19,1399,4,1,4,5,9,12,4,3,3
1,9,1993,10,56,656,10,5,10,12,4,7,11,10,10
1,9,1993,17,7,1027,7,1,7,9,1,4,8,7,7
1,9,1993,2,20,140,3,9,2,4,8,11,3,3,3
1,9,1993,14,52,892,8,3,8,10,2,5,9,8,8
1,9,1993,3,10,190,2,8,2,4,8,11,3,2,2
1,9,1993,17,43,1063,7,1,6,8,1,4,8,7,7
1,9,1993,7,28,448,12,6,12,2,6,9,1,12,12
1,9,1993,4,0,240,2,8,1,3,8,10,3,2,2
1,9,1993,11,15,675,10,4,10,12,4,7,11,10,10
1,9,1993,23,45,1425,4,10,3,5,10,1,5,4,4
1,9,1993,11,45,705,10,4,9,11,4,6,11,10,10
1,9,1993,11,2,662,10,5,10,12,4,7,11,10,10
3,8,1993,10,23,623,10,4,11,11,2,5,10,9,9
3,8,1993,13,42,822,9,3,9,10,12,4,8,7,7
3,8,1993,8,9,489,12,5,12,1,3,6,11,10,10
3,8,1993,21,27,1287,5,11,5,6,9,12,4,3,3
3,8,1993,23,23,1403,4,10,4,5,8,11,3,2,2
3,8,1993,1,27,87,3,9,3,4,7,10,2,1,1
3,8,1993,1,0,60,3,9,3,4,7,10,2,1,1
3,8,1993,9,12,552,11,5,11,12,3,6,10,9,9
3,8,1993,0,30,30,3,9,3,4,7,10,3,2,2
3,8,1993,14,55,895,8,2,8,9,12,3,7,6,6
3,8,1993,16,54,1014,7,1,7,8,11,2,6,5,5
3,8,1993,8,56,536,11,5,11,12,3,6,10,9,9
12,24,1993,2,35,155,2,6,2,2,2,1,4,3,3
12,24,1993,5,36,336,1,5,1,1,1,11,3,2,2
12,24,1993,9,23,563,11,3,11,11,11,9,1,12,12
12,24,1993,9,49,589,11,3,11,11,11,9,1,11,11
12,24,1993,17,6,1026,7,11,7,7,7,5,9,8,8
12,24,1993,5,13,313,1,5,1,1,1,11,3,2,2
12,24,1993,8,55,535,11,3,11,11,11,9,1,12,12
12,24,1993,11,37,697,10,2,10,10,10,8,12,10,10
12,24,1993,21,3,1263,5,9,5,5,5,3,7,6,6
12,24,1993,19,12,1152,6,10,6,6,6,4,8,6,6
12,24,1993,21,40,1300,5,9,4,4,5,3,6,5,5
12,24,1993,23,57,1437,4,8,3,3,4,2,5,4,4
6,13,1993,5,54,354,12,10,1,11,3,4,9,8,8
6,13,1993,12,58,778,9,7,10,8,11,1,5,4,4
6,13,1993,9,12,552,11,8,12,9,1,2,7,6,6
6,13,1993,11,35,695,10,7,11,8,12,1,6,5,5
6,13,1993,12,53,773,9,7,10,8,11,1,5,4,4
6,13,1993,14,12,852,9,6,9,7,11,12,5,4,4
6,13,1993,0,45,45,3,12,4,2,5,7,12,10,10
6,13,1993,12,59,779,9,6,10,8,11,1,5,4,4
6,13,1993,21,54,1314,5,2,6,3,7,8,1,12,12
6,13,1993,19,17,1157,6,3,7,4,8,9,2,1,1
6,13,1993,3,48,228,2,11,2,12,4,5,10,9,9
6,13,1993,18,24,1104,7,4,7,5,9,10,3,2,2
9,23,1993,11,15,675,10,1,10,9,11,11,3,2,2
9,23,1993,10,9,609,10,2,11,10,11,11,3,2,2
9,23,1993,11,48,708,10,1,10,9,10,10,3,1,1
9,23,1993,14,2,842,8,12,9,8,9,9,1,12,12
9,23,1993,19,13,1153,6,9,6,5,7,6,11,10,10
9,23,1993,20,17,1217,5,9,6,5,6,6,10,9,9
9,23,1993,4,6,246,1,4,2,1,2,2,6,5,5
9,23,1993,20,34,1234,5,9,6,4,6,6,10,9,9
9,23,1993,16,8,968,7,11,8,7,8,8,12,11,11
9,23,1993,19,0,1140,6,9,7,5,7,7,11,10,10
9,23,1993,2,29,149,2,5,3,1,3,3,7,6,6
9,23,1993,8,54,534,11,2,12,10,12,12,4,3,3
5,17,1993,18,42,1122,6,5,6,5,9,11,3,2,2
5,17,1993,19,16,1156,6,4,6,5,9,10,3,2,2
5,17,1993,20,57,1257,5,4,5,4,8,9,2,1,1
5,17,1993,9,27,567,11,9,11,9,1,3,8,7,7
5,17,1993,11,30,690,10,8,10,8,12,2,7,6,6
5,17,1993,18,34,1114,6,5,6,5,9,11,4,2,2
5,17,1993,2,9,129,2,1,2,1,5,7,12,11,11
5,17,1993,12,35,755,9,8,9,8,12,2,6,5,5
5,17,1993,9,21,561,11,9,11,9,1,3,8,7,7
5,17,1993,1,48,108,3,1,3,1,5,7,12,11,11
5,17,1993,3,5,185,2,12,2,1,5,6,11,10,10
5,17,1993,22,29,1349,4,3,4,3,7,9,2,12,12
5,27,1993,5,9,309,1,3,1,11,3,5,10,9,9
5,27,1993,5,33,333,1,3,1,11,3,5,10,8,8
5,27,1993,19,14,1154,6,9,7,4,8,10,3,2,2
5,27,1993,19,39,1179,6,8,6,4,8,10,3,1,1
5,27,1993,13,33,813,9,11,9,7,11,1,6,4,4
5,27,1993,13,8,788,9,11,9,8,11,1,6,5,5
5,27,1993,15,5,905,8,11,9,7,10,12,5,4,4
5,27,1993,16,43,1003,7,10,8,6,10,11,4,3,3
5,27,1993,8,0,480,11,2,12,10,2,4,8,7,7
5,27,1993,15,57,957,8,10,8,6,10,12,4,3,3
5,27,1993,9,30,570,11,1,11,9,1,3,8,6,6
5,27,1993,13,35,815,9,11,9,7,11,1,6,4,4
6,26,1993,17,51,1071,7,9,8,5,9,10,3,1,1
6,26,1993,23,32,1412,4,7,5,2,6,7,12,10,10
6,26,1993,15,25,925,8,11,9,6,10,11,4,3,3
6,26,1993,21,47,1307,5,8,6,3,7,8,1,11,11
6,26,1993,10,35,635,10,1,11,9,12,1,6,5,5
6,26,1993,5,49,349,12,3,1,11,3,4,9,7,7
6,26,1993,14,8,848,9,11,9,7,10,12,4,3,3
6,26,1993,23,5,1385,4,7,5,2,6,7,12,11,11
6,26,1993,15,28,928,8,11,9,6,10,11,4,3,3
6,26,1993,1,44,104,3,5,4,1,5,6,11,9,9
6,26,1993,2,51,171,2,5,3,12,4,5,10,9,9
6,26,1993,14,25,865,8,11,9,7,10,11,4,3,3
5,27,1993,9,55,595,11,1,11,9,1,3,7,6,6
5,27,1993,0,59,59,3,5,4,2,6,7,12,11,11
5,27,1993,1,26,86,3,5,3,1,5,7,12,11,11
5,27,1993,9,52,592,11,1,11,9,1,3,7,6,6
5,27,1993,9,25,565,11,1,11,9,1,3,8,6,6
5,27,1993,3,4,184,2,4,2,12,5,6,11,10,10
5,27,1993,15,45,945,8,10,8,6,10,12,5,3,3
5,27,1993,7,8,428,12,2,12,10,2,4,9,8,8
5,27,1993,8,29,509,11,2,12,10,2,3,8,7,7
5,27,1993,20,32,1232,5,8,6,4,8,9,2,1,1
5,27,1993,6,26,386,12,3,1,11,3,4,9,8,8
5,27,1993,12,19,739,9,12,10,8,12,1,6,5,5
2,2,1993,18,4,1084,7,10,7,8,11,3,7,6,6
2,2,1993,17,46,1066,7,11,7,8,11,3,7,6,6
2,2,1993,9,42,582,11,3,11,12,4,7,11,10,10
2,2,1993,16,36,996,7,11,8,9,12,3,8,6,6
2,2,1993,1,57,117,3,6,3,4,8,11,3,2,2
2,2,1993,1,59,119,3,6,3,4,8,11,3,2,2
2,2,1993,15,39,939,8,12,8,9,12,4,8,7,7
2,2,1993,22,23,1343,4,9,5,6,9,12,5,4,4
2,2,1993,3,26,206,2,6,2,3,7,10,2,1,1
2,2,1993,5,39,339,1,5,1,2,6,9,1,12,12
2,2,1993,17,14,1034,7,11,7,9,12,3,7,6,6
2,2,1993,18,32,1112,6,10,7,8,11,2,7,5,5
10,15,1993,7,59,479,12,11,12,11,12,12,4,3,3
10,15,1993,21,38,1298,5,5,5,4,5,5,9,7,7
10,15,1993,2,6,126,2,2,3,2,3,3,7,5,5
10,15,1993,21,3,1263,5,5,6,4,6,5,9,8,8
10,15,1993,8,54,534,11,11,12,10,12,11,3,2,2
10,15,1993,20,16,1216,5,5,6,5,6,5,10,8,8
10,15,1993,22,35,1355,4,4,5,3,5,4,8,7,7
10,15,1993,17,40,1060,7,7,7,6,7,7,11,10,10
10,15,1993,6,19,379,12,12,1,12,1,12,4,3,3
10,15,1993,1,54,114,3,2,3,2,3,3,7,5,5
10,15,1993,6,32,392,12,12,1,11,1,12,4,3,3
10,15,1993,18,3,1083,6,6,7,6,7,6,11,9,9
8,2,1993,4,37,277,1,7,12,12,3,3,8,6,6
8,2,1993,6,7,367,12,6,12,11,2,2,7,6,6
8,2,1993,1,33,93,3,9,2,1,4,5,9,8,8
8,2,1993,1,3,63,3,9,2,2,5,5,10,8,8
8,2,1993,8,9,489,11,5,11,10,1,1,6,5,5
8,2,1993,2,45,165,2,8,1,1,4,4,9,7,7
8,2,1993,21,13,1273,5,11,4,4,6,7,12,10,10
8,2,1993,12,2,722,10,4,9,8,11,12,4,3,3
8,2,1993,7,6,426,12,6,11,11,1,2,7,5,5
8,2,1993,12,31,751,9,3,9,8,11,11,4,3,3
8,2,1993,8,2,482,12,5,11,10,1,2,6,5,5
8,2,1993,5,36,336,1,6,12,11,2,3,7,6,6
8,31,1993,10,9,609,10,4,11,9,12,12,4,3,3
8,31,1993,13,32,812,9,3,9,8,10,10,2,1,1
8,31,1993,15,16,916,8,2,8,7,9,9,2,12,12
8,31,1993,15,41,941,8,2,8,7,9,9,1,12,12
8,31,1993,15,13,913,8,2,8,7,9,9,2,12,12
8,31,1993,12,51,771,9,3,9,8,10,10,3,2,2
8,31,1993,18,58,1138,6,12,6,5,7,7,12,10,10
8,31,1993,2,32,152,2,8,2,1,3,3,8,6,6
8,31,1993,20,40,1240,5,11,5,4,6,6,11,10,10
8,31,1993,6,39,399,12,6,12,11,1,1,6,5,5
8,31,1993,8,39,519,11,5,11,10,12,12,5,4,4
8,31,1993,6,46,406,12,6,12,11,1,1,6,4,4
4,13,1993,12,12,732,9,6,9,9,12,3,8,6,6
4,13,1993,23,37,1417,4,1,3,3,7,9,2,1,1
4,13,1993,19,52,1192,6,3,5,5,9,11,4,3,3
4,13,1993,13,58,838,9,5,8,8,12,2,7,6,6
4,13,1993,7,59,479,12,8,11,11,3,5,10,9,9
4,13,1993,9,48,588,11,7,10,10,2,4,9,8,8
4,13,1993,4,27,267,1,10,1,1,5,7,12,10,10
4,13,1993,1,19,79,3,12,2,2,6,8,1,12,12
4,13,1993,19,15,1155,6,3,5,5,9,11,4,3,3
4,13,1993,23,56,1436,4,1,3,3,7,9,2,1,1
4,13,1993,22,26,1346,4,2,4,4,8,10,3,2,2
4,13,1993,22,15,1335,4,2,4,4,8,10,3,2,2
8,11,1993,9,19,559,11,8,10,10,12,1,5,4,4
8,11,1993,3,58,238,2,11,1,12,3,3,8,6,6
8,11,1993,17,57,1077,7,4,6,5,8,8,1,12,12
8,11,1993,5,44,344,1,10,12,11,2,2,7,6,6
8,11,1993,23,2,1382,4,1,4,3,5,6,10,9,9
8,11,1993,12,4,724,10,7,9,8,11,11,4,3,3
8,11,1993,11,19,679,10,7,9,9,11,12,4,3,3
8,11,1993,9,38,578,11,8,10,9,12,12,5,4,4
8,11,1993,9,59,599,11,8,10,9,12,12,5,4,4
8,11,1993,23,43,1423,4,1,3,2,5,5,10,9,9
8,11,1993,8,50,530,11,8,11,10,12,1,5,4,4
8,11,1993,15,19,919,8,5,7,7,9,10,2,1,1
7,4,1993,3,30,210,2,8,2,12,4,5,9,8,8
7,4,1993,17,55,1075,7,1,7,5,8,9,2,1,1
7,4,1993,7,8,428,12,6,12,10,2,3,8,6,6
7,4,1993,9,0,540,11,5,12,10,1,2,7,5,5
7,4,1993,23,55,1435,4,10,4,2,6,6,11,10,10
7,4,1993,17,31,1051,7,1,8,5,9,10,2,1,1
7,4,1993,12,45,765,9,3,10,8,11,12,5,4,4
7,4,1993,5,53,353,12,6,1,11,2,3,8,7,7
7,4,1993,18,19,1099,7,1,7,5,8,9,2,1,1
7,4,1993,23,4,1384,4,10,5,2,6,7,12,10,10
7,4,1993,19,38,1178,6,12,7,4,8,9,1,12,12
7,4,1993,21,50,1310,5,11,5,3,7,7,12,11,11
1,27,1993,7,8,428,12,2,12,2,5,8,1,12,12
1,27,1993,15,28,928,8,10,8,9,1,4,8,7,7
1,27,1993,2,22,142,3,4,3,4,8,11,3,2,2
1,27,1993,14,29,869,8,10,8,10,1,5,9,8,8
1,27,1993,8,55,535,11,1,11,1,4,7,12,11,11
1,27,1993,16,46,1006,7,9,7,9,12,3,8,6,6
1,27,1993,6,44,404,12,2,1,2,6,8,1,12,12
