Month,Day,Year,Hour,Minute,Time,Sun Sign,Moon Sign,Mercury Sign,Venus Sign,Mars Sign,Jupiter Sign,Saturn Sign,Uranus Sign,Neptune Sign
7,7,1961,8,28,508,4,2,4,2,6,11,10,5,8
7,7,1961,3,54,234,4,2,4,2,6,11,10,5,8
1,17,1961,14,26,866,10,11,11,12,4,10,10,5,8
1,17,1961,15,24,924,10,11,11,12,4,10,10,5,8
1,17,1961,0,26,26,10,10,11,12,4,10,10,5,8
1,17,1961,14,52,892,10,11,11,12,4,10,10,5,8
1,17,1961,2,31,151,10,10,11,12,4,10,10,5,8
1,17,1961,1,36,96,10,10,11,12,4,10,10,5,8
1,17,1961,0,52,52,10,10,11,12,4,10,10,5,8
1,17,1961,7,24,444,10,10,11,12,4,10,10,5,8
1,17,1961,17,45,1065,10,11,11,12,4,10,10,5,8
1,17,1961,9,34,574,10,11,11,12,4,10,10,5,8
1,17,1961,13,50,830,10,11,11,12,4,10,10,5,8
1,17,1961,2,53,173,10,10,11,12,4,10,10,5,8
12,27,1961,3,20,200,10,5,10,9,10,11,10,6,8
12,27,1961,18,48,1128,10,6,10,9,10,11,10,6,8
12,27,1961,5,42,342,10,6,10,9,10,11,10,6,8
12,27,1961,5,44,344,10,6,10,9,10,11,10,6,8
12,27,1961,13,45,825,10,6,10,9,10,11,10,6,8
12,27,1961,23,58,1438,10,6,10,9,10,11,10,6,8
12,27,1961,13,57,837,10,6,10,9,10,11,10,6,8
12,27,1961,21,0,1260,10,6,10,9,10,11,10,6,8
12,27,1961,21,58,1318,10,6,10,9,10,11,10,6,8
12,27,1961,10,57,657,10,6,10,9,10,11,10,6,8
12,27,1961,13,44,824,10,6,10,9,10,11,10,6,8
12,27,1961,9,24,564,10,6,10,9,10,11,10,6,8
6,12,1961,8,12,492,3,3,4,2,5,11,10,5,8
6,12,1961,6,9,369,3,3,4,2,5,11,10,5,8
6,12,1961,4,44,284,3,3,4,2,5,11,10,5,8
6,12,1961,11,52,712,3,3,4,2,5,11,10,5,8
6,12,1961,23,5,1385,3,3,4,2,5,11,10,5,8
6,12,1961,23,42,1422,3,3,4,2,5,11,10,5,8
6,12,1961,15,50,950,3,3,4,2,5,11,10,5,8
6,12,1961,13,18,798,3,3,4,2,5,11,10,5,8
6,12,1961,2,59,179,3,3,4,2,5,11,10,5,8
6,12,1961,21,20,1280,3,3,4,2,5,11,10,5,8
6,12,1961,18,43,1123,3,3,4,2,5,11,10,5,8
6,12,1961,20,55,1255,3,3,4,2,5,11,10,5,8
11,8,1961,6,9,369,8,8,7,7,8,11,10,6,8
11,8,1961,3,17,197,8,8,7,7,8,11,10,6,8
11,8,1961,23,25,1405,8,8,7,7,8,11,10,6,8
11,8,1961,2,47,167,8,8,7,7,8,11,10,6,8
11,8,1961,5,42,342,8,8,7,7,8,11,10,6,8
11,8,1961,9,30,570,8,8,7,7,8,11,10,6,8
11,8,1961,18,57,1137,8,8,7,7,8,11,10,6,8
11,8,1961,16,2,962,8,8,7,7,8,11,10,6,8
11,8,1961,17,2,1022,8,8,7,7,8,11,10,6,8
11,8,1961,12,6,726,8,8,7,7,8,11,10,6,8
11,8,1961,16,8,968,8,8,7,7,8,11,10,6,8
11,8,1961,23,49,1429,8,8,7,7,8,11,10,6,8
3,4,1961,20,24,1224,12,7,11,1,4,10,10,5,8
3,4,1961,20,24,1224,12,7,11,1,4,10,10,5,8
3,4,1961,13,59,839,12,7,11,1,4,10,10,5,8
3,4,1961,9,23,563,12,7,11,1,4,10,10,5,8
3,4,1961,8,8,488,12,7,11,1,4,10,10,5,8
3,4,1961,1,51,111,12,6,11,1,4,10,10,5,8
3,4,1961,5,13,313,12,6,11,1,4,10,10,5,8
3,4,1961,2,23,143,12,6,11,1,4,10,10,5,8
3,4,1961,0,38,38,12,6,11,1,4,10,10,5,8
3,4,1961,10,49,649,12,7,11,1,4,10,10,5,8
3,4,1961,22,41,1361,12,7,11,1,4,10,10,5,8
3,4,1961,10,52,652,12,7,11,1,4,10,10,5,8
3,19,1961,8,34,514,12,1,12,1,4,11,10,5,8
3,19,1961,5,8,308,12,1,12,1,4,11,10,5,8
3,19,1961,16,46,1006,12,2,12,1,4,11,10,5,8
3,19,1961,5,17,317,12,1,12,1,4,11,10,5,8
3,19,1961,13,36,816,12,2,12,1,4,11,10,5,8
3,19,1961,13,48,828,12,2,12,1,4,11,10,5,8
3,19,1961,10,59,659,12,2,12,1,4,11,10,5,8
3,19,1961,9,43,583,12,1,12,1,4,11,10,5,8
3,19,1961,23,10,1390,12,2,12,1,4,11,10,5,8
3,19,1961,15,24,924,12,2,12,1,4,11,10,5,8
3,19,1961,4,42,282,12,1,12,1,4,11,10,5,8
3,19,1961,13,2,782,12,2,12,1,4,11,10,5,8
9,26,1961,23,30,1410,7,2,7,6,7,10,10,5,8
9,26,1961,18,10,1090,7,2,7,6,7,10,10,5,8
9,26,1961,20,30,1230,7,2,7,6,7,10,10,5,8
9,26,1961,0,25,25,7,1,7,6,7,10,10,5,8
9,26,1961,0,5,5,7,1,7,6,7,10,10,5,8
9,26,1961,12,39,759,7,1,7,6,7,10,10,5,8
9,26,1961,21,32,1292,7,2,7,6,7,10,10,5,8
9,26,1961,15,56,956,7,1,7,6,7,10,10,5,8
9,26,1961,4,43,283,7,1,7,6,7,10,10,5,8
9,26,1961,16,19,979,7,2,7,6,7,10,10,5,8
9,26,1961,0,49,49,7,1,7,6,7,10,10,5,8
9,26,1961,6,57,417,7,1,7,6,7,10,10,5,8
9,1,1961,14,56,896,6,3,6,5,7,10,10,5,8
9,1,1961,19,40,1180,6,3,6,5,7,10,10,5,8
9,1,1961,4,13,253,6,2,6,5,7,10,10,5,8
9,1,1961,21,31,1291,6,3,6,5,7,10,10,5,8
9,1,1961,19,57,1197,6,3,6,5,7,10,10,5,8
9,1,1961,0,54,54,6,2,6,5,7,10,10,5,8
9,1,1961,6,31,391,6,2,6,5,7,10,10,5,8
9,1,1961,17,42,1062,6,3,6,5,7,10,10,5,8
9,1,1961,11,50,710,6,3,6,5,7,10,10,5,8
9,1,1961,10,41,641,6,2,6,5,7,10,10,5,8
9,1,1961,19,6,1146,6,3,6,5,7,10,10,5,8
9,1,1961,13,34,814,6,3,6,5,7,10,10,5,8
5,26,1961,10,23,623,3,7,3,1,5,11,10,5,8
5,26,1961,21,40,1300,3,7,3,1,5,11,10,5,8
5,26,1961,9,46,586,3,7,3,1,5,11,10,5,8
5,26,1961,23,36,1416,3,7,3,1,5,11,10,5,8
5,26,1961,12,39,759,3,7,3,1,5,11,10,5,8
5,26,1961,2,11,131,3,7,3,1,5,11,10,5,8
5,26,1961,7,10,430,3,7,3,1,5,11,10,5,8
5,26,1961,7,12,432,3,7,3,1,5,11,10,5,8
5,26,1961,15,2,902,3,7,3,1,5,11,10,5,8
5,26,1961,1,56,116,3,7,3,1,5,11,10,5,8
5,26,1961,10,44,644,3,7,3,1,5,11,10,5,8
5,26,1961,8,26,506,3,7,3,1,5,11,10,5,8
6,6,1961,20,49,1249,3,12,4,2,5,11,10,5,8
6,6,1961,7,6,426,3,12,4,2,5,11,10,5,8
6,6,1961,23,41,1421,3,12,4,2,5,11,10,5,8
6,6,1961,15,1,901,3,12,4,2,5,11,10,5,8
6,6,1961,15,11,911,3,12,4,2,5,11,10,5,8
6,6,1961,14,6,846,3,12,4,2,5,11,10,5,8
6,6,1961,12,22,742,3,12,4,2,5,11,10,5,8
6,6,1961,18,42,1122,3,12,4,2,5,11,10,5,8
6,6,1961,23,30,1410,3,12,4,2,5,11,10,5,8
6,6,1961,23,52,1432,3,12,4,2,5,11,10,5,8
6,6,1961,19,19,1159,3,12,4,2,5,11,10,5,8
6,6,1961,17,19,1039,3,12,4,2,5,11,10,5,8
12,27,1961,10,58,658,10,6,10,9,10,11,10,6,8
12,27,1961,9,20,560,10,6,10,9,10,11,10,6,8
12,27,1961,13,46,826,10,6,10,9,10,11,10,6,8
12,27,1961,22,56,1376,10,6,10,9,10,11,10,6,8
12,27,1961,19,17,1157,10,6,10,9,10,11,10,6,8
12,27,1961,11,32,692,10,6,10,9,10,11,10,6,8
12,27,1961,3,0,180,10,5,10,9,10,11,10,6,8
12,27,1961,6,7,367,10,6,10,9,10,11,10,6,8
12,27,1961,19,7,1147,10,6,10,9,10,11,10,6,8
12,27,1961,2,22,142,10,5,10,9,10,11,10,6,8
12,27,1961,1,40,100,10,5,10,9,10,11,10,6,8
12,27,1961,22,29,1349,10,6,10,9,10,11,10,6,8
5,15,1961,11,0,660,2,3,3,1,5,11,10,5,8
5,15,1961,18,52,1132,2,3,3,1,5,11,10,5,8
5,15,1961,9,20,560,2,2,3,1,5,11,10,5,8
5,15,1961,0,24,24,2,2,3,1,5,11,10,5,8
5,15,1961,5,39,339,2,2,3,1,5,11,10,5,8
5,15,1961,22,30,1350,2,3,3,1,5,11,10,5,8
5,15,1961,12,19,739,2,3,3,1,5,11,10,5,8
5,15,1961,23,16,1396,2,3,3,1,5,11,10,5,8
5,15,1961,11,10,670,2,3,3,1,5,11,10,5,8
5,15,1961,5,28,328,2,2,3,1,5,11,10,5,8
5,15,1961,0,1,1,2,2,3,1,5,11,10,5,8
5,15,1961,7,36,456,2,2,3,1,5,11,10,5,8
6,29,1961,5,36,336,4,10,4,2,6,11,10,5,8
6,29,1961,14,9,849,4,10,4,2,6,11,10,5,8
6,29,1961,9,13,553,4,10,4,2,6,11,10,5,8
6,29,1961,10,12,612,4,10,4,2,6,11,10,5,8
6,29,1961,8,39,519,4,10,4,2,6,11,10,5,8
6,29,1961,5,24,324,4,10,4,2,6,11,10,5,8
6,29,1961,17,43,1063,4,10,4,2,6,11,10,5,8
6,29,1961,16,14,974,4,10,4,2,6,11,10,5,8
6,29,1961,11,3,663,4,10,4,2,6,11,10,5,8
6,29,1961,10,44,644,4,10,4,2,6,11,10,5,8
6,29,1961,3,32,212,4,10,4,2,5,11,10,5,8
6,29,1961,8,41,521,4,10,4,2,6,11,10,5,8
6,27,1961,18,43,1123,4,9,4,2,5,11,10,5,8
6,27,1961,6,42,402,4,9,4,2,5,11,10,5,8
6,27,1961,9,51,591,4,9,4,2,5,11,10,5,8
6,27,1961,4,33,273,4,9,4,2,5,11,10,5,8
6,27,1961,17,47,1067,4,9,4,2,5,11,10,5,8
6,27,1961,9,48,588,4,9,4,2,5,11,10,5,8
6,27,1961,12,51,771,4,9,4,2,5,11,10,5,8
6,27,1961,19,11,1151,4,9,4,2,5,11,10,5,8
6,27,1961,21,41,1301,4,9,4,2,5,11,10,5,8
6,27,1961,18,26,1106,4,9,4,2,5,11,10,5,8
6,27,1961,8,40,520,4,9,4,2,5,11,10,5,8
6,27,1961,11,39,699,4,9,4,2,5,11,10,5,8
1,9,1961,5,9,309,10,7,10,12,4,10,10,5,8
1,9,1961,14,47,887,10,7,10,12,4,10,10,5,8
1,9,1961,20,14,1214,10,7,10,12,4,10,10,5,8
1,9,1961,19,14,1154,10,7,10,12,4,10,10,5,8
1,9,1961,10,36,636,10,7,10,12,4,10,10,5,8
1,9,1961,11,27,687,10,7,10,12,4,10,10,5,8
1,9,1961,15,20,920,10,7,10,12,4,10,10,5,8
1,9,1961,9,23,563,10,7,10,12,4,10,10,5,8
1,9,1961,7,13,433,10,7,10,12,4,10,10,5,8
1,9,1961,20,14,1214,10,7,10,12,4,10,10,5,8
1,9,1961,6,3,363,10,7,10,12,4,10,10,5,8
1,9,1961,15,45,945,10,7,10,12,4,10,10,5,8
2,15,1961,23,15,1395,11,12,12,1,4,10,10,5,8
2,15,1961,9,18,558,11,11,12,1,4,10,10,5,8
2,15,1961,7,25,445,11,11,12,1,4,10,10,5,8
2,15,1961,20,45,1245,11,12,12,1,4,10,10,5,8
2,15,1961,7,58,478,11,11,12,1,4,10,10,5,8
2,15,1961,7,20,440,11,11,12,1,4,10,10,5,8
2,15,1961,9,34,574,11,11,12,1,4,10,10,5,8
2,15,1961,23,8,1388,11,12,12,1,4,10,10,5,8
2,15,1961,16,35,995,11,11,12,1,4,10,10,5,8
2,15,1961,2,49,169,11,11,12,1,4,10,10,5,8
2,15,1961,0,23,23,11,11,12,1,4,10,10,5,8
2,15,1961,3,8,188,11,11,12,1,4,10,10,5,8
2,6,1961,19,49,1189,11,7,12,1,3,10,10,5,8
2,6,1961,8,28,508,11,7,12,1,3,10,10,5,8
2,6,1961,7,16,436,11,7,12,1,3,10,10,5,8
2,6,1961,20,56,1256,11,7,12,1,3,10,10,5,8
2,6,1961,9,35,575,11,7,12,1,3,10,10,5,8
2,6,1961,18,42,1122,11,7,12,1,3,10,10,5,8
2,6,1961,17,5,1025,11,7,12,1,3,10,10,5,8
2,6,1961,0,56,56,11,7,12,1,3,10,10,5,8
2,6,1961,5,29,329,11,7,12,1,3,10,10,5,8
2,6,1961,14,49,889,11,7,12,1,3,10,10,5,8
2,6,1961,1,0,60,11,7,12,1,3,10,10,5,8
2,6,1961,9,54,594,11,7,12,1,3,10,10,5,8
8,2,1961,5,51,351,5,1,4,3,6,11,10,5,8
8,2,1961,9,2,542,5,1,4,3,6,11,10,5,8
8,2,1961,4,29,269,5,1,4,3,6,11,10,5,8
8,2,1961,10,56,656,5,1,4,3,6,11,10,5,8
8,2,1961,4,55,295,5,1,4,3,6,11,10,5,8
8,2,1961,15,45,945,5,1,4,3,6,11,10,5,8
8,2,1961,16,10,970,5,1,4,3,6,11,10,5,8
8,2,1961,12,52,772,5,1,4,3,6,11,10,5,8
8,2,1961,21,52,1312,5,2,4,3,6,11,10,5,8
8,2,1961,3,49,229,5,1,4,3,6,11,10,5,8
8,2,1961,12,4,724,5,1,4,3,6,11,10,5,8
8,2,1961,6,31,391,5,1,4,3,6,11,10,5,8
3,10,1961,0,53,53,12,9,11,1,4,10,10,5,8
3,10,1961,15,36,936,12,9,11,1,4,10,10,5,8
3,10,1961,11,54,714,12,9,11,1,4,10,10,5,8
3,10,1961,0,58,58,12,9,11,1,4,10,10,5,8
3,10,1961,6,8,368,12,9,11,1,4,10,10,5,8
3,10,1961,2,29,149,12,9,11,1,4,10,10,5,8
3,10,1961,12,20,740,12,9,11,1,4,10,10,5,8
3,10,1961,6,2,362,12,9,11,1,4,10,10,5,8
3,10,1961,7,3,423,12,9,11,1,4,10,10,5,8
3,10,1961,21,23,1283,12,9,11,1,4,10,10,5,8
3,10,1961,16,40,1000,12,9,11,1,4,10,10,5,8
3,10,1961,13,0,780,12,9,11,1,4,10,10,5,8
2,20,1961,7,44,464,12,2,12,1,4,10,10,5,8
2,20,1961,14,6,846,12,2,12,1,4,10,10,5,8
2,20,1961,12,44,764,12,2,12,1,4,10,10,5,8
2,20,1961,15,32,932,12,2,12,1,4,10,10,5,8
2,20,1961,19,50,1190,12,2,12,1,4,10,10,5,8
2,20,1961,23,55,1435,12,2,12,1,4,10,10,5,8
2,20,1961,6,44,404,12,2,12,1,4,10,10,5,8
2,20,1961,23,49,1429,12,2,12,1,4,10,10,5,8
2,20,1961,3,0,180,12,2,12,1,4,10,10,5,8
2,20,1961,3,18,198,12,2,12,1,4,10,10,5,8
2,20,1961,20,59,1259,12,2,12,1,4,10,10,5,8
2,20,1961,10,30,630,12,2,12,1,4,10,10,5,8
2,11,1961,16,37,997,11,9,12,1,4,10,10,5,8
2,11,1961,23,25,1405,11,10,12,1,4,10,10,5,8
2,11,1961,8,41,521,11,9,12,1,4,10,10,5,8
2,11,1961,21,13,1273,11,10,12,1,4,10,10,5,8
2,11,1961,1,14,74,11,9,12,1,4,10,10,5,8
2,11,1961,12,5,725,11,9,12,1,4,10,10,5,8
2,11,1961,0,20,20,11,9,12,1,4,10,10,5,8
2,11,1961,0,36,36,11,9,12,1,4,10,10,5,8
2,11,1961,3,24,204,11,9,12,1,4,10,10,5,8
2,11,1961,6,3,363,11,9,12,1,4,10,10,5,8
2,11,1961,16,5,965,11,9,12,1,4,10,10,5,8
2,11,1961,0,13,13,11,9,12,1,4,10,10,5,8
11,3,1961,4,26,266,8,6,7,7,8,10,10,6,8
11,3,1961,1,27,87,8,6,7,7,8,10,10,6,8
11,3,1961,17,52,1072,8,6,7,7,8,10,10,6,8
11,3,1961,13,32,812,8,6,7,7,8,10,10,6,8
11,3,1961,14,28,868,8,6,7,7,8,10,10,6,8
11,3,1961,19,4,1144,8,6,7,7,8,10,10,6,8
11,3,1961,14,22,862,8,6,7,7,8,10,10,6,8
11,3,1961,14,42,882,8,6,7,7,8,10,10,6,8
11,3,1961,1,25,85,8,6,7,7,8,10,10,6,8
11,3,1961,17,40,1060,8,6,7,7,8,10,10,6,8
11,3,1961,23,9,1389,8,6,7,7,8,10,10,6,8
11,3,1961,1,57,117,8,6,7,7,8,10,10,6,8
5,20,1961,9,19,559,2,5,3,1,5,11,10,5,8
5,20,1961,5,25,325,2,4,3,1,5,11,10,5,8
5,20,1961,0,7,7,2,4,3,1,5,11,10,5,8
5,20,1961,12,56,776,2,5,3,1,5,11,10,5,8
5,20,1961,4,1,241,2,4,3,1,5,11,10,5,8
5,20,1961,21,23,1283,2,5,3,1,5,11,10,5,8
5,20,1961,18,35,1115,2,5,3,1,5,11,10,5,8
5,20,1961,13,7,787,2,5,3,1,5,11,10,5,8
5,20,1961,20,37,1237,2,5,3,1,5,11,10,5,8
5,20,1961,0,35,35,2,4,3,1,5,11,10,5,8
5,20,1961,23,18,1398,2,5,3,1,5,11,10,5,8
5,20,1961,9,8,548,2,5,3,1,5,11,10,5,8
6,10,1961,22,47,1367,3,2,4,2,5,11,10,5,8
6,10,1961,15,49,949,3,2,4,2,5,11,10,5,8
6,10,1961,15,43,943,3,2,4,2,5,11,10,5,8
6,10,1961,9,58,598,3,2,4,2,5,11,10,5,8
6,10,1961,9,12,552,3,2,4,2,5,11,10,5,8
6,10,1961,21,25,1285,3,2,4,2,5,11,10,5,8
6,10,1961,6,9,369,3,2,4,2,5,11,10,5,8
6,10,1961,19,24,1164,3,2,4,2,5,11,10,5,8
6,10,1961,8,8,488,3,2,4,2,5,11,10,5,8
6,10,1961,9,39,579,3,2,4,2,5,11,10,5,8
6,10,1961,15,34,934,3,2,4,2,5,11,10,5,8
6,10,1961,4,24,264,3,2,4,2,5,11,10,5,8
2,11,1961,22,23,1343,11,10,12,1,4,10,10,5,8
2,11,1961,9,9,549,11,9,12,1,4,10,10,5,8
2,11,1961,22,7,1327,11,10,12,1,4,10,10,5,8
2,11,1961,1,23,83,11,9,12,1,4,10,10,5,8
2,11,1961,1,27,87,11,9,12,1,4,10,10,5,8
2,11,1961,5,36,336,11,9,12,1,4,10,10,5,8
2,11,1961,20,18,1218,11,10,12,1,4,10,10,5,8
2,11,1961,18,23,1103,11,9,12,1,4,10,10,5,8
2,11,1961,1,1,61,11,9,12,1,4,10,10,5,8
2,11,1961,6,52,412,11,9,12,1,4,10,10,5,8
2,11,1961,8,39,519,11,9,12,1,4,10,10,5,8
2,11,1961,10,1,601,11,9,12,1,4,10,10,5,8
9,7,1961,5,12,312,6,5,7,5,7,10,10,5,8
9,7,1961,13,46,826,6,5,7,5,7,10,10,5,8
9,7,1961,0,17,17,6,5,7,5,7,10,10,5,8
9,7,1961,0,0,0,6,5,7,5,7,10,10,5,8
9,7,1961,9,14,554,6,5,7,5,7,10,10,5,8
9,7,1961,15,25,925,6,5,7,5,7,10,10,5,8
9,7,1961,18,46,1126,6,5,7,5,7,10,10,5,8
9,7,1961,14,31,871,6,5,7,5,7,10,10,5,8
9,7,1961,2,35,155,6,5,7,5,7,10,10,5,8
9,7,1961,14,59,899,6,5,7,5,7,10,10,5,8
9,7,1961,6,51,411,6,5,7,5,7,10,10,5,8
9,7,1961,7,27,447,6,5,7,5,7,10,10,5,8
11,1,1961,0,23,23,8,5,7,7,8,10,10,5,8
11,1,1961,10,14,614,8,5,7,7,8,10,10,5,8
11,1,1961,18,54,1134,8,5,7,7,8,10,10,5,8
11,1,1961,11,7,667,8,5,7,7,8,10,10,5,8
11,1,1961,2,6,126,8,5,7,7,8,10,10,5,8
11,1,1961,15,28,928,8,5,7,7,8,10,10,5,8
11,1,1961,18,53,1133,8,5,7,7,8,10,10,5,8
11,1,1961,13,9,789,8,5,7,7,8,10,10,5,8
11,1,1961,11,4,664,8,5,7,7,8,10,10,5,8
11,1,1961,2,43,163,8,5,7,7,8,10,10,5,8
11,1,1961,17,13,1033,8,5,7,7,8,10,10,5,8
11,1,1961,19,35,1175,8,5,7,7,8,10,10,5,8
1,28,1961,3,50,230,11,3,11,12,4,10,10,5,8
1,28,1961,20,43,1243,11,4,11,12,4,10,10,5,8
1,28,1961,13,47,827,11,4,11,12,4,10,10,5,8
1,28,1961,21,56,1316,11,4,11,12,4,10,10,5,8
1,28,1961,11,31,691,11,3,11,12,4,10,10,5,8
1,28,1961,20,23,1223,11,4,11,12,4,10,10,5,8
1,28,1961,9,10,550,11,3,11,12,4,10,10,5,8
1,28,1961,19,39,1179,11,4,11,12,4,10,10,5,8
1,28,1961,18,30,1110,11,4,11,12,4,10,10,5,8
1,28,1961,7,28,448,11,3,11,12,4,10,10,5,8
1,28,1961,21,25,1285,11,4,11,12,4,10,10,5,8
1,28,1961,13,38,818,11,4,11,12,4,10,10,5,8
1,11,1961,9,34,574,10,8,10,12,4,10,10,5,8
1,11,1961,20,8,1208,10,8,10,12,4,10,10,5,8
1,11,1961,0,42,42,10,7,10,12,4,10,10,5,8
1,11,1961,6,13,373,10,8,10,12,4,10,10,5,8
1,11,1961,1,55,115,10,7,10,12,4,10,10,5,8
1,11,1961,2,44,164,10,7,10,12,4,10,10,5,8
1,11,1961,10,37,637,10,8,10,12,4,10,10,5,8
1,11,1961,16,50,1010,10,8,10,12,4,10,10,5,8
1,11,1961,22,57,1377,10,8,10,12,4,10,10,5,8
1,11,1961,2,25,145,10,7,10,12,4,10,10,5,8
1,11,1961,4,17,257,10,8,10,12,4,10,10,5,8
1,11,1961,4,36,276,10,8,10,12,4,10,10,5,8
4,11,1961,13,27,807,1,11,1,1,4,11,10,5,8
4,11,1961,17,39,1059,1,12,1,1,4,11,10,5,8
4,11,1961,1,40,100,1,11,1,1,4,11,10,5,8
4,11,1961,3,50,230,1,11,1,1,4,11,10,5,8
4,11,1961,23,36,1416,1,12,1,1,4,11,10,5,8
4,11,1961,10,24,624,1,11,1,1,4,11,10,5,8
4,11,1961,18,3,1083,1,12,1,1,4,11,10,5,8
4,11,1961,13,13,793,1,11,1,1,4,11,10,5,8
4,11,1961,10,1,601,1,11,1,1,4,11,10,5,8
4,11,1961,17,16,1036,1,12,1,1,4,11,10,5,8
4,11,1961,4,33,273,1,11,1,1,4,11,10,5,8
4,11,1961,1,51,111,1,11,1,1,4,11,10,5,8
5,2,1961,4,56,296,2,8,2,1,4,11,10,5,8
5,2,1961,14,10,850,2,9,2,1,4,11,10,5,8
5,2,1961,10,18,618,2,8,2,1,4,11,10,5,8
5,2,1961,15,23,923,2,9,2,1,4,11,10,5,8
5,2,1961,10,14,614,2,8,2,1,4,11,10,5,8
5,2,1961,10,46,646,2,8,2,1,4,11,10,5,8
5,2,1961,8,52,532,2,8,2,1,4,11,10,5,8
5,2,1961,2,58,178,2,8,2,1,4,11,10,5,8
5,2,1961,23,20,1400,2,9,2,1,4,11,10,5,8
5,2,1961,3,3,183,2,8,2,1,4,11,10,5,8
5,2,1961,21,5,1265,2,9,2,1,4,11,10,5,8
5,2,1961,16,14,974,2,9,2,1,4,11,10,5,8
10,1,1961,11,46,706,7,4,8,6,7,10,10,5,8
10,1,1961,13,33,813,7,4,8,6,7,10,10,5,8
10,1,1961,17,20,1040,7,4,8,6,7,10,10,5,8
10,1,1961,9,55,595,7,4,8,6,7,10,10,5,8
10,1,1961,8,46,526,7,4,8,6,7,10,10,5,8
10,1,1961,1,29,89,7,3,8,6,7,10,10,5,8
10,1,1961,2,48,168,7,3,8,6,7,10,10,5,8
10,1,1961,23,41,1421,7,4,8,6,7,10,10,5,8
10,1,1961,5,19,319,7,4,8,6,7,10,10,5,8
10,1,1961,18,48,1128,7,4,8,6,7,10,10,5,8
10,1,1961,12,17,737,7,4,8,6,7,10,10,5,8
10,1,1961,17,8,1028,7,4,8,6,7,10,10,5,8
5,23,1961,9,51,591,3,6,3,1,5,11,10,5,8
5,23,1961,17,43,1063,3,6,3,1,5,11,10,5,8
5,23,1961,13,51,831,3,6,3,1,5,11,10,5,8
5,23,1961,14,13,853,3,6,3,1,5,11,10,5,8
5,23,1961,12,16,736,3,6,3,1,5,11,10,5,8
5,23,1961,9,44,584,3,6,3,1,5,11,10,5,8
5,23,1961,23,57,1437,3,6,3,1,5,11,10,5,8
5,23,1961,20,42,1242,3,6,3,1,5,11,10,5,8
5,23,1961,12,57,777,3,6,3,1,5,11,10,5,8
5,23,1961,3,8,188,3,6,3,1,5,11,10,5,8
5,23,1961,8,17,497,3,6,3,1,5,11,10,5,8
5,23,1961,17,14,1034,3,6,3,1,5,11,10,5,8
9,30,1961,5,15,315,7,3,8,6,7,10,10,5,8
9,30,1961,5,50,350,7,3,8,6,7,10,10,5,8
9,30,1961,6,25,385,7,3,8,6,7,10,10,5,8
9,30,1961,8,6,486,7,3,8,6,7,10,10,5,8
9,30,1961,7,53,473,7,3,8,6,7,10,10,5,8
9,30,1961,11,16,676,7,3,8,6,7,10,10,5,8
9,30,1961,9,44,584,7,3,8,6,7,10,10,5,8
9,30,1961,19,48,1188,7,3,8,6,7,10,10,5,8
9,30,1961,7,47,467,7,3,8,6,7,10,10,5,8
9,30,1961,14,3,843,7,3,8,6,7,10,10,5,8
9,30,1961,8,13,493,7,3,8,6,7,10,10,5,8
9,30,1961,21,51,1311,7,3,8,6,7,10,10,5,8
3,11,1961,5,17,317,12,10,11,1,4,10,10,5,8
3,11,1961,22,25,1345,12,10,11,1,4,10,10,5,8
3,11,1961,18,25,1105,12,10,11,1,4,10,10,5,8
3,11,1961,6,13,373,12,10,11,1,4,10,10,5,8
3,11,1961,16,7,967,12,10,11,1,4,10,10,5,8
3,11,1961,1,7,67,12,9,11,1,4,10,10,5,8
3,11,1961,15,30,930,12,10,11,1,4,10,10,5,8
3,11,1961,0,19,19,12,9,11,1,4,10,10,5,8
3,11,1961,16,2,962,12,10,11,1,4,10,10,5,8
3,11,1961,15,49,949,12,10,11,1,4,10,10,5,8
3,11,1961,7,14,434,12,10,11,1,4,10,10,5,8
3,11,1961,1,35,95,12,9,11,1,4,10,10,5,8
7,20,1961,2,2,122,4,7,4,3,6,11,10,5,8
7,20,1961,7,31,451,4,7,4,3,6,11,10,5,8
7,20,1961,18,22,1102,4,7,4,3,6,11,10,5,8
7,20,1961,21,55,1315,4,7,4,3,6,11,10,5,8
7,20,1961,14,46,886,4,7,4,3,6,11,10,5,8
7,20,1961,0,55,55,4,7,4,3,6,11,10,5,8
7,20,1961,21,37,1297,4,7,4,3,6,11,10,5,8
7,20,1961,14,36,876,4,7,4,3,6,11,10,5,8
7,20,1961,9,24,564,4,7,4,3,6,11,10,5,8
7,20,1961,20,20,1220,4,7,4,3,6,11,10,5,8
7,20,1961,17,55,1075,4,7,4,3,6,11,10,5,8
7,20,1961,16,1,961,4,7,4,3,6,11,10,5,8
6,20,1961,8,37,517,3,6,4,2,5,11,10,5,8
6,20,1961,21,15,1275,3,6,4,2,5,11,10,5,8
6,20,1961,20,7,1207,3,6,4,2,5,11,10,5,8
6,20,1961,5,45,345,3,6,4,2,5,11,10,5,8
6,20,1961,23,46,1426,3,6,4,2,5,11,10,5,8
6,20,1961,19,12,1152,3,6,4,2,5,11,10,5,8
6,20,1961,2,36,156,3,6,4,2,5,11,10,5,8
6,20,1961,5,43,343,3,6,4,2,5,11,10,5,8
6,20,1961,2,17,137,3,6,4,2,5,11,10,5,8
6,20,1961,18,46,1126,3,6,4,2,5,11,10,5,8
