Month,Day,Year,Hour,Minute,Time,Sun House,Moon House,Mercury House,Venus House,Mars House,Jupiter House,Saturn House,Uranus House,Neptune House
9,28,1895,4,10,250,2,5,2,1,2,12,3,3,3
9,28,1895,21,20,1280,5,9,6,5,5,3,6,6,6
9,28,1895,11,19,679,10,2,11,10,10,8,11,11,11
9,28,1895,13,27,807,9,1,10,9,9,7,10,10,10
9,28,1895,14,37,877,8,1,9,8,9,7,9,10,10
9,28,1895,3,35,215,2,6,3,1,2,12,3,3,3
9,28,1895,15,21,921,8,12,9,8,8,6,9,9,9
9,28,1895,7,54,474,12,4,1,11,12,10,1,1,1
9,28,1895,7,43,463,12,4,1,11,12,10,1,1,1
9,28,1895,7,22,442,12,4,1,12,12,10,1,1,1
9,28,1895,18,49,1129,6,10,7,6,6,4,7,8,8
9,28,1895,5,16,316,1,5,2,1,1,11,2,2,2
7,26,1895,14,6,846,9,11,8,10,10,8,12,12,12
7,26,1895,4,4,244,2,3,1,3,3,1,5,5,5
7,26,1895,21,49,1309,5,7,4,6,6,5,8,8,8
7,26,1895,6,46,406,12,2,12,2,1,12,3,4,4
7,26,1895,15,16,916,8,10,8,10,9,8,11,12,12
7,26,1895,9,20,560,11,1,10,1,12,11,2,2,2
7,26,1895,6,14,374,1,2,12,2,1,12,3,4,4
7,26,1895,10,9,609,11,12,10,12,12,10,2,2,2
7,26,1895,19,40,1180,6,8,5,7,7,6,9,9,9
7,26,1895,15,29,929,8,10,8,10,9,8,11,11,11
7,26,1895,12,14,734,10,11,9,11,11,9,1,1,1
7,26,1895,8,36,516,11,1,11,1,12,11,2,3,3
11,23,1895,12,28,748,9,12,9,8,9,6,9,9,9
11,23,1895,13,59,839,9,12,8,7,8,5,8,8,8
11,23,1895,19,16,1156,6,9,5,4,5,2,5,6,6
11,23,1895,2,45,165,2,5,2,1,2,11,2,2,2
11,23,1895,7,50,470,12,2,11,10,11,8,11,11,11
11,23,1895,11,48,708,10,1,9,8,9,6,9,9,9
11,23,1895,19,48,1188,6,9,5,4,5,2,5,5,5
11,23,1895,23,45,1425,4,7,3,2,3,12,3,3,3
11,23,1895,16,32,992,7,10,7,6,7,4,7,7,7
11,23,1895,20,11,1211,5,8,5,4,5,2,5,5,5
11,23,1895,1,6,66,3,6,3,2,3,11,3,3,3
11,23,1895,2,45,165,2,5,2,1,2,11,2,2,2
1,31,1895,0,36,36,4,5,4,4,7,8,12,1,1
1,31,1895,6,2,362,1,3,1,1,4,5,10,10,10
1,31,1895,1,10,70,3,5,4,4,6,8,12,1,1
1,31,1895,21,0,1260,5,7,6,6,8,10,2,3,3
1,31,1895,8,30,510,12,1,12,12,3,4,8,9,9
1,31,1895,13,24,804,9,11,10,10,12,1,6,6,6
1,31,1895,23,42,1422,4,6,4,4,7,9,1,1,1
1,31,1895,7,10,430,12,2,1,1,3,5,9,9,9
1,31,1895,23,39,1419,4,6,5,5,7,9,1,1,1
1,31,1895,8,48,528,12,1,12,12,2,4,8,9,9
1,31,1895,0,48,48,3,5,4,4,7,8,12,1,1
1,31,1895,4,7,247,2,4,2,2,5,6,11,11,11
3,6,1895,20,50,1250,5,9,5,6,8,9,1,2,2
3,6,1895,13,3,783,9,1,9,10,12,12,5,5,5
3,6,1895,11,11,671,10,2,10,11,1,1,6,6,6
3,6,1895,8,33,513,12,3,11,12,2,3,7,8,8
3,6,1895,8,20,500,12,3,11,12,2,3,7,8,8
3,6,1895,7,3,423,12,4,12,1,3,4,8,8,8
3,6,1895,15,45,945,8,12,7,9,10,11,4,4,4
3,6,1895,16,5,965,8,12,7,9,10,11,3,4,4
3,6,1895,6,28,388,1,4,12,1,3,4,8,9,9
3,6,1895,1,30,90,3,7,3,4,6,7,11,11,11
3,6,1895,14,36,876,9,12,8,9,11,12,4,5,5
3,6,1895,13,7,787,9,1,9,10,12,12,5,5,5
10,10,1895,10,58,658,10,7,11,9,10,8,11,11,11
10,10,1895,19,45,1185,6,2,6,5,6,4,6,7,7
10,10,1895,2,48,168,2,11,3,1,2,12,3,3,3
10,10,1895,19,2,1142,6,3,7,5,6,4,7,7,7
10,10,1895,10,21,621,11,7,11,10,11,8,11,12,12
10,10,1895,17,27,1047,7,4,8,6,7,5,8,8,8
10,10,1895,4,2,242,2,10,2,1,2,11,2,3,3
10,10,1895,12,44,764,9,6,10,8,9,7,10,10,10
10,10,1895,13,1,781,9,6,10,8,9,7,10,10,10
10,10,1895,6,27,387,12,9,1,12,12,10,1,2,2
10,10,1895,19,28,1168,6,2,7,5,6,4,6,7,7
10,10,1895,1,28,88,3,11,4,2,3,1,4,4,4
7,13,1899,15,8,908,8,10,9,8,10,12,1,1,1
7,13,1899,8,31,511,11,1,12,11,1,3,4,4,4
7,13,1899,8,32,512,11,1,12,11,1,3,4,4,4
7,13,1899,4,56,296,1,3,2,1,3,5,6,6,6
7,13,1899,3,19,199,2,4,3,1,4,5,7,6,6
7,13,1899,0,43,43,3,5,4,3,5,7,8,8,8
7,13,1899,1,12,72,3,5,4,3,5,6,8,7,7
7,13,1899,16,1,961,8,10,9,7,10,11,1,12,12
7,13,1899,20,1,1201,6,8,7,5,8,9,11,10,10
7,13,1899,4,19,259,2,3,2,1,3,5,6,6,6
7,13,1899,11,10,670,10,12,11,10,12,1,3,3,3
7,13,1899,7,28,448,12,2,1,11,2,3,5,4,4
8,3,1899,13,6,786,9,8,10,9,11,12,1,1,1
8,3,1899,5,38,338,1,12,2,12,3,4,5,5,5
8,3,1899,6,58,418,12,11,1,12,2,3,4,4,4
8,3,1899,17,22,1042,7,6,8,7,9,10,11,11,11
8,3,1899,10,43,643,10,9,11,10,12,1,3,2,2
8,3,1899,6,22,382,12,11,1,12,2,3,5,4,4
8,3,1899,23,34,1414,4,3,5,4,6,6,8,8,8
8,3,1899,10,58,658,10,9,11,10,12,1,3,2,2
8,3,1899,4,13,253,2,12,2,1,3,4,6,5,5
8,3,1899,18,32,1112,7,6,7,6,8,9,11,10,10
8,3,1899,18,14,1094,7,6,7,6,8,9,11,10,10
8,3,1899,21,55,1315,5,4,6,5,6,7,9,8,8
2,9,1899,2,39,159,3,2,2,1,8,11,1,12,12
2,9,1899,12,27,747,10,9,9,8,3,6,7,7,7
2,9,1899,21,4,1264,5,5,5,4,10,2,3,3,3
2,9,1899,15,47,947,8,7,7,6,1,4,6,5,5
2,9,1899,5,45,345,1,1,1,12,6,10,11,11,11
2,9,1899,6,26,386,1,12,12,11,6,9,11,10,10
2,9,1899,9,36,576,11,11,11,9,4,8,9,8,8
2,9,1899,19,49,1189,6,5,5,4,11,2,4,3,3
2,9,1899,6,27,387,1,12,12,11,6,9,11,10,10
2,9,1899,13,35,815,9,9,9,7,2,6,7,6,6
2,9,1899,11,23,683,10,10,10,9,3,7,8,8,8
2,9,1899,14,11,851,9,8,8,7,2,5,7,6,6
2,9,1899,20,9,1209,6,5,5,4,11,2,4,3,3
2,9,1899,10,51,651,10,10,10,9,3,7,8,8,8
2,9,1899,14,41,881,9,8,8,7,1,5,6,6,6
2,9,1899,21,48,1308,5,5,4,3,10,2,3,2,2
2,9,1899,21,15,1275,5,5,5,4,10,2,3,3,3
2,9,1899,21,23,1283,5,5,5,4,10,2,3,3,3
2,9,1899,15,41,941,8,7,8,6,1,4,6,5,5
2,9,1899,6,26,386,1,12,12,11,6,9,11,10,10
2,9,1899,1,58,118,3,2,2,1,8,11,1,1,1
2,9,1899,20,52,1252,5,5,5,4,10,2,3,3,3
2,9,1899,11,52,712,10,9,10,8,3,6,8,7,7
2,9,1899,3,30,210,2,2,2,1,7,11,12,12,12
2,7,1899,19,16,1156,6,5,6,5,11,3,4,4,4
2,7,1899,0,50,50,3,2,3,2,9,12,2,1,1
2,7,1899,18,30,1110,7,5,6,5,12,3,5,4,4
2,7,1899,7,10,430,12,11,12,11,6,9,10,10,10
2,7,1899,22,25,1345,5,3,4,3,10,1,3,2,2
2,7,1899,10,48,648,11,9,10,9,4,7,8,8,8
2,7,1899,17,36,1056,7,6,6,5,12,4,5,5,5
2,7,1899,3,7,187,2,1,2,1,8,11,1,12,12
2,7,1899,7,21,441,12,11,12,11,5,9,10,10,10
2,7,1899,16,58,1018,7,6,7,6,12,4,5,5,5
2,7,1899,3,53,233,2,12,2,1,7,11,12,12,12
2,7,1899,3,49,229,2,12,2,1,7,11,12,12,12
2,21,1899,14,0,840,9,1,9,7,1,5,6,6,6
2,21,1899,4,12,252,2,6,2,12,7,10,11,11,11
2,21,1899,2,30,150,3,7,2,1,7,11,12,12,12
2,21,1899,2,5,125,3,7,3,1,8,11,1,12,12
2,21,1899,12,11,731,10,2,10,8,2,6,7,7,7
2,21,1899,10,47,647,11,3,10,9,3,6,8,7,7
2,21,1899,9,17,557,11,4,11,10,4,7,9,8,8
2,21,1899,2,36,156,3,7,2,1,7,11,12,12,12
2,21,1899,19,28,1168,6,11,6,5,11,2,4,3,3
2,21,1899,8,5,485,12,4,12,10,4,8,9,9,9
2,21,1899,10,30,630,11,3,10,9,3,7,8,8,8
2,21,1899,17,33,1053,7,11,7,5,12,3,5,4,4
12,29,1899,6,39,399,1,11,12,1,1,11,12,12,12
12,29,1899,12,34,754,9,8,9,10,10,8,9,8,8
12,29,1899,7,2,422,12,11,12,1,1,11,12,11,11
12,29,1899,15,28,928,8,6,7,9,8,7,8,7,7
12,29,1899,22,57,1377,4,3,4,5,4,3,4,3,3
12,29,1899,21,26,1286,5,4,4,6,5,4,5,4,4
12,29,1899,20,28,1228,5,4,5,6,6,4,5,4,4
12,29,1899,15,3,903,8,7,7,9,8,7,8,7,7
12,29,1899,20,3,1203,6,4,5,7,6,4,5,5,5
12,29,1899,16,10,970,8,6,7,9,8,6,7,7,7
12,29,1899,2,11,131,3,1,2,4,3,1,2,2,2
12,29,1899,14,29,869,8,7,8,9,9,7,8,7,7
4,24,1899,19,54,1194,6,11,5,5,9,12,2,1,1
4,24,1899,9,22,562,11,4,10,10,2,5,7,6,6
4,24,1899,17,48,1068,7,12,6,6,10,1,3,2,2
4,24,1899,0,20,20,4,9,3,2,7,10,11,11,11
4,24,1899,22,54,1374,4,10,4,3,8,10,12,12,12
4,24,1899,14,42,882,8,2,8,7,11,2,4,4,4
4,24,1899,3,47,227,2,7,1,1,5,8,10,9,9
4,24,1899,12,58,778,9,3,9,8,12,3,5,4,4
4,24,1899,4,41,281,1,7,1,12,5,7,9,8,8
4,24,1899,13,42,822,9,2,8,8,12,3,5,4,4
4,24,1899,12,56,776,9,3,9,8,12,3,5,4,4
4,24,1899,3,52,232,2,7,1,1,5,8,10,9,9
10,23,1899,13,10,790,9,5,10,9,10,10,11,10,10
10,23,1899,10,38,638,10,6,11,11,11,11,12,12,12
10,23,1899,11,24,684,10,6,10,10,11,11,12,11,11
10,23,1899,20,0,1200,6,2,6,6,6,6,7,7,7
10,23,1899,18,27,1107,6,2,7,7,7,7,8,8,8
10,23,1899,19,8,1148,6,2,6,6,7,6,8,7,7
10,23,1899,7,56,476,12,8,12,12,1,12,2,1,1
10,23,1899,3,6,186,2,10,3,2,3,3,4,3,3
10,23,1899,23,8,1388,4,12,4,4,5,5,6,5,5
10,23,1899,10,7,607,11,7,11,11,11,11,12,12,12
10,23,1899,11,13,673,10,6,11,10,11,11,12,11,11
10,23,1899,12,55,775,9,5,10,9,10,10,11,10,10
5,22,1899,10,9,609,11,3,10,10,1,4,5,5,5
5,22,1899,20,14,1214,6,11,5,5,8,11,1,12,12
5,22,1899,16,12,972,8,1,7,7,10,1,2,2,2
5,22,1899,23,20,1400,4,9,3,3,7,9,11,10,10
5,22,1899,8,20,500,11,4,11,11,2,5,6,6,6
5,22,1899,20,12,1212,6,11,5,5,8,11,1,12,12
5,22,1899,12,17,737,10,2,9,9,12,3,4,4,4
5,22,1899,9,23,563,11,4,10,10,2,4,6,5,5
5,22,1899,5,58,358,1,5,12,12,3,6,7,7,7
5,22,1899,9,29,569,11,4,10,10,2,4,6,5,5
5,22,1899,9,12,552,11,4,10,10,2,4,6,5,5
5,22,1899,22,41,1361,4,9,4,3,7,9,11,11,11
9,18,1899,2,55,175,2,7,2,2,3,4,5,4,4
9,18,1899,10,25,625,11,4,10,11,12,12,1,1,1
9,18,1899,8,15,495,12,5,11,12,1,1,2,2,2
9,18,1899,19,58,1198,6,11,5,6,7,7,8,8,8
9,18,1899,17,46,1066,7,12,7,7,8,8,10,9,9
9,18,1899,7,15,435,12,5,12,12,1,2,3,2,2
9,18,1899,13,21,801,9,3,9,9,10,10,12,11,11
9,18,1899,18,4,1084,7,12,6,7,8,8,9,9,9
9,18,1899,9,4,544,11,5,11,11,12,1,2,2,2
9,18,1899,12,55,775,9,3,9,9,10,11,12,12,12
9,18,1899,15,30,930,8,2,8,8,9,9,11,10,10
9,18,1899,22,35,1355,4,10,4,4,5,6,7,6,6
12,29,1899,19,57,1197,6,4,5,7,6,4,5,5,5
12,29,1899,23,27,1407,4,3,3,5,4,3,4,3,3
12,29,1899,23,24,1404,4,3,3,5,4,3,4,3,3
12,29,1899,14,35,875,8,7,8,9,9,7,8,7,7
12,29,1899,16,4,964,8,6,7,9,8,6,7,7,7
12,29,1899,12,59,779,9,8,8,10,9,8,9,8,8
12,29,1899,8,32,512,12,10,11,1,12,10,11,11,11
12,29,1899,15,57,957,8,6,7,9,8,6,7,7,7
12,29,1899,0,53,53,3,2,3,4,4,2,3,2,2
12,29,1899,1,28,88,3,1,2,4,3,2,3,2,2
12,29,1899,5,41,341,1,11,12,2,1,12,1,12,12
12,29,1899,20,58,1258,5,4,4,6,5,4,5,4,4
7,17,1899,3,57,237,2,5,3,1,4,5,6,6,6
7,17,1899,15,22,922,8,12,9,8,10,11,1,12,12
7,17,1899,11,55,715,10,1,11,9,12,1,3,2,2
7,17,1899,14,48,888,8,12,9,8,10,12,1,1,1
7,17,1899,20,5,1205,6,9,7,5,8,9,11,10,10
7,17,1899,23,10,1390,4,8,5,4,6,7,9,8,8
7,17,1899,14,7,847,9,12,10,8,10,12,2,1,1
7,17,1899,1,55,115,3,6,4,2,5,6,7,7,7
7,17,1899,19,48,1188,6,9,7,5,8,9,11,10,10
7,17,1899,20,48,1248,6,9,6,5,7,8,10,10,10
7,17,1899,15,24,924,8,12,9,8,10,11,1,12,12
7,17,1899,15,59,959,8,11,9,7,10,11,1,12,12
7,1,1899,19,56,1196,6,3,7,5,8,9,11,11,11
7,1,1899,7,28,448,12,9,1,11,2,4,5,5,5
7,1,1899,16,20,980,8,5,8,7,10,11,1,1,1
7,1,1899,13,7,787,9,7,10,9,11,1,3,2,2
7,1,1899,20,59,1259,5,3,6,5,7,9,11,10,10
7,1,1899,22,53,1373,4,2,5,4,6,8,10,9,9
7,1,1899,0,59,59,3,12,4,2,5,7,9,8,8
7,1,1899,9,6,546,11,9,12,10,1,3,4,4,4
7,1,1899,4,23,263,1,11,2,1,4,5,7,6,6
7,1,1899,11,11,671,10,8,11,9,12,2,3,3,3
7,1,1899,18,11,1091,7,4,7,6,9,10,12,12,12
7,1,1899,13,3,783,9,7,10,9,11,1,3,2,2
6,24,1899,18,6,1086,7,1,7,6,9,11,12,12,12
6,24,1899,10,16,616,11,5,11,10,1,3,4,4,4
6,24,1899,21,32,1292,5,12,6,4,7,9,11,10,10
6,24,1899,9,25,565,11,5,11,10,1,3,5,4,4
6,24,1899,1,47,107,3,9,3,2,5,7,8,8,8
6,24,1899,10,34,634,10,5,11,10,1,2,4,4,4
6,24,1899,2,32,152,2,9,3,2,5,6,8,7,7
6,24,1899,15,14,914,8,3,9,7,10,12,2,1,1
6,24,1899,6,7,367,1,7,1,12,3,5,6,6,6
6,24,1899,9,57,597,11,5,11,10,1,3,4,4,4
6,24,1899,7,2,422,12,6,12,11,2,4,6,5,5
6,24,1899,20,0,1200,6,12,6,5,8,10,11,11,11
3,23,1899,15,46,946,8,12,9,6,12,3,5,4,4
3,23,1899,11,7,667,10,3,11,9,2,5,7,6,6
3,23,1899,6,56,416,12,5,1,11,4,7,9,8,8
3,23,1899,15,17,917,8,1,9,7,12,3,5,4,4
3,23,1899,20,24,1224,6,10,6,4,9,1,2,2,2
3,23,1899,1,16,76,3,8,4,2,7,10,12,11,11
3,23,1899,13,19,799,9,2,10,8,1,4,6,5,5
3,23,1899,18,55,1135,6,11,7,5,10,2,3,3,3
3,23,1899,3,27,207,2,7,3,1,6,9,11,10,10
3,23,1899,18,52,1132,6,11,7,5,10,2,3,3,3
3,23,1899,20,41,1241,5,10,6,4,9,1,2,2,2
3,23,1899,3,26,206,2,7,3,1,6,9,11,10,10
1,1,1899,22,19,1339,5,12,4,3,11,2,4,3,3
1,1,1899,4,21,261,2,9,1,12,9,11,1,1,1
1,1,1899,18,7,1087,7,2,6,5,1,4,6,5,5
1,1,1899,10,52,652,10,6,10,9,5,8,10,9,9
1,1,1899,19,45,1185,6,2,5,5,1,4,5,5,5
1,1,1899,15,45,945,8,4,7,6,3,6,7,6,6
1,1,1899,0,2,2,4,11,3,3,11,2,3,3,3
1,1,1899,2,30,150,3,10,2,1,9,12,2,1,1
1,1,1899,7,25,445,12,8,12,11,7,10,11,11,11
1,1,1899,13,0,780,9,5,9,8,4,7,8,8,8
1,1,1899,9,29,569,11,7,10,10,6,9,10,10,10
1,1,1899,11,8,668,10,6,10,9,5,8,9,9,9
1,27,1899,8,30,510,12,6,11,10,5,8,10,9,9
1,27,1899,16,54,1014,7,2,7,6,1,4,6,5,5
1,27,1899,23,34,1414,4,10,3,3,10,1,2,2,2
1,27,1899,13,24,804,9,3,8,7,3,6,7,7,7
1,27,1899,15,8,908,8,2,7,6,2,5,6,6,6
1,27,1899,4,45,285,2,8,1,12,7,10,12,11,11
1,27,1899,7,33,453,12,6,12,11,6,9,11,10,10
1,27,1899,21,14,1274,5,11,5,4,11,2,4,3,3
1,27,1899,15,9,909,8,2,7,6,2,5,6,6,6
1,27,1899,18,30,1110,6,1,6,5,12,4,5,4,4
1,27,1899,8,40,520,12,6,11,10,5,8,10,9,9
1,27,1899,6,25,385,1,7,12,11,6,10,11,11,11
12,1,1899,1,57,117,3,2,3,3,3,2,3,3,3
12,1,1899,4,31,271,2,1,2,2,2,1,2,2,2
12,1,1899,19,22,1162,6,5,6,6,6,5,6,6,6
12,1,1899,8,38,518,11,11,12,12,12,11,12,11,11
12,1,1899,19,10,1150,6,5,6,7,6,5,6,6,6
12,1,1899,6,7,367,1,12,1,1,1,12,1,1,1
12,1,1899,17,0,1020,7,6,7,8,7,7,8,7,7
12,1,1899,17,5,1025,7,6,7,8,7,6,8,7,7
12,1,1899,5,50,350,1,12,1,2,1,12,1,1,1
12,1,1899,14,59,899,8,7,9,9,9,8,9,8,8
12,1,1899,9,15,555,11,10,12,12,12,11,12,11,11
12,1,1899,22,36,1356,4,4,5,5,5,4,5,4,4
3,6,1899,5,17,317,1,11,1,12,6,9,10,10,10
3,6,1899,4,49,289,1,11,2,12,6,9,11,10,10
3,6,1899,18,20,1100,7,4,7,5,11,2,4,3,3
3,6,1899,4,1,241,2,11,2,1,6,10,11,11,11
3,6,1899,7,13,433,12,10,12,11,4,8,9,9,9
3,6,1899,20,30,1230,6,3,6,4,10,1,3,2,2
3,6,1899,7,32,452,12,9,12,11,4,8,9,9,9
3,6,1899,4,53,293,1,11,2,12,6,9,11,10,10
3,6,1899,12,56,776,9,7,10,8,1,5,6,6,6
3,6,1899,16,34,994,8,5,8,6,12,3,5,4,4
3,6,1899,12,57,777,9,7,10,8,1,5,6,6,6
3,6,1899,10,48,648,10,8,11,9,3,6,8,7,7
10,17,1899,13,43,823,9,2,9,9,10,9,11,10,10
10,17,1899,14,41,881,8,2,9,9,9,9,10,10,10
10,17,1899,6,52,412,12,5,1,1,1,1,2,2,2
10,17,1899,13,56,836,9,2,9,9,9,9,11,10,10
10,17,1899,5,44,344,1,6,1,1,2,2,3,2,2
10,17,1899,8,44,524,11,5,12,12,12,12,1,1,1
10,17,1899,8,39,519,11,5,12,12,12,12,1,1,1
10,17,1899,6,33,393,12,6,1,1,1,1,2,2,2
10,17,1899,0,54,54,3,8,4,3,4,4,5,5,5
10,17,1899,6,11,371,1,6,1,1,1,1,3,2,2
10,17,1899,18,45,1125,6,12,7,6,7,7,8,8,8
10,17,1899,20,32,1232,5,11,6,6,6,6,7,7,7
2,27,1899,11,40,700,10,5,10,8,2,6,7,7,7
2,27,1899,15,4,904,8,3,8,7,1,4,6,5,5
2,27,1899,0,56,56,3,10,3,2,8,11,1,12,12
2,27,1899,1,53,113,3,9,3,2,7,11,1,12,12
2,27,1899,13,13,793,9,4,9,8,2,5,6,6,6
2,27,1899,22,49,1369,4,11,4,3,9,12,2,1,1
2,27,1899,0,59,59,3,10,3,2,8,11,1,12,12
2,27,1899,2,45,165,3,9,3,1,7,10,12,11,11
2,27,1899,19,17,1157,6,1,6,5,11,2,4,3,3
2,27,1899,12,19,739,10,4,10,8,2,6,7,6,6
2,27,1899,23,32,1412,4,11,4,3,9,12,2,1,1
2,27,1899,7,48,468,12,7,12,11,4,8,9,9,9
4,12,1899,7,14,434,12,1,12,11,4,7,8,8,8
4,12,1899,17,1,1021,7,8,7,6,11,2,3,3,3
4,12,1899,22,19,1339,5,6,5,3,8,11,1,12,12
4,12,1899,6,13,373,1,1,1,11,4,7,9,8,8
4,12,1899,17,34,1054,7,8,7,6,10,2,3,3,3
4,12,1899,12,52,772,9,10,9,8,1,4,5,5,5
4,12,1899,13,31,811,9,10,9,8,12,3,5,4,4
4,12,1899,12,52,772,9,10,9,8,1,4,5,5,5
4,12,1899,23,45,1425,4,5,4,3,7,10,12,12,12
4,12,1899,12,2,722,10,11,10,9,1,4,6,5,5
4,12,1899,4,32,272,1,2,1,12,5,8,10,9,9
4,12,1899,14,47,887,8,9,8,7,12,3,4,4,4
8,20,1899,16,18,978,8,1,8,7,9,10,11,11,11
8,20,1899,3,19,199,2,7,2,2,3,4,6,5,5
8,20,1899,19,47,1187,6,12,6,6,7,8,9,9,9
8,20,1899,0,37,37,3,9,3,3,5,6,7,6,6
8,20,1899,5,17,317,1,6,1,1,2,3,5,4,4
8,20,1899,14,42,882,8,2,8,8,10,11,12,12,12
8,20,1899,0,1,1,4,9,4,4,5,6,7,7,7
8,20,1899,12,13,733,10,3,10,9,11,12,1,1,1
8,20,1899,11,46,706,10,3,10,10,11,12,2,1,1
8,20,1899,12,10,730,10,3,10,9,11,12,1,1,1
8,20,1899,17,6,1026,7,1,7,7,9,9,11,10,10
8,20,1899,15,34,934,8,2,8,8,9,10,12,11,11
4,16,1899,1,26,86,3,5,3,2,6,9,11,11,11
4,16,1899,11,53,713,10,12,10,9,1,4,6,5,5
4,16,1899,2,33,153,2,5,2,1,6,9,11,10,10
4,16,1899,16,15,975,8,10,7,6,11,2,4,3,3
4,16,1899,22,28,1348,5,7,4,3,8,11,1,12,12
4,16,1899,13,9,789,9,12,9,8,12,4,5,5,5
4,16,1899,16,51,1011,7,10,7,6,11,2,3,3,3
4,16,1899,18,8,1088,7,9,7,5,10,1,3,2,2
4,16,1899,17,45,1065,7,9,7,6,10,1,3,2,2
4,16,1899,10,35,635,10,1,10,9,2,5,6,6,6
4,16,1899,2,17,137,3,5,2,1,6,9,11,10,10
4,16,1899,23,45,1425,4,7,4,3,7,10,12,11,11
11,19,1899,11,31,691,10,5,11,11,10,10,11,10,10
11,19,1899,15,25,925,8,3,9,8,8,8,9,8,8
11,19,1899,6,21,381,1,7,1,1,1,12,2,1,1
11,19,1899,2,47,167,2,9,3,3,3,2,3,3,3
11,19,1899,5,20,320,1,8,2,2,2,1,2,1,1
11,19,1899,5,14,314,1,8,2,2,2,1,2,2,2
11,19,1899,23,22,1402,4,11,5,4,4,4,5,4,4
11,19,1899,10,2,602,11,6,12,11,11,11,12,11,11
11,19,1899,11,29,689,10,5,11,11,10,10,11,10,10
11,19,1899,14,40,880,8,3,9,9,9,8,9,9,9
11,19,1899,14,43,883,8,3,9,9,9,8,9,9,9
11,19,1899,9,10,550,11,6,12,12,12,11,12,12,12
8,16,1899,13,32,812,9,1,9,9,10,11,1,12,12
8,16,1899,21,38,1298,5,9,5,5,6,7,9,8,8
8,16,1899,4,49,289,1,5,2,1,3,4,5,5,5
8,16,1899,4,16,256,2,5,2,1,3,4,5,5,5
8,16,1899,16,29,989,8,11,8,7,9,10,11,11,11
8,16,1899,9,8,548,11,3,11,11,1,2,3,3,3
8,16,1899,6,4,364,1,4,1,12,2,3,4,4,4
8,16,1899,21,25,1285,5,9,5,5,6,7,9,8,8
8,16,1899,0,30,30,4,7,4,3,5,6,7,7,7
8,16,1899,23,8,1388,4,8,4,4,6,6,8,7,7
8,16,1899,6,6,366,1,4,1,12,2,3,4,4,4
8,16,1899,5,49,349,1,4,1,12,2,3,5,4,4
7,6,1899,18,15,1095,7,6,8,6,9,10,12,11,11
7,6,1899,16,33,993,8,7,8,7,9,11,1,12,12
7,6,1899,0,25,25,4,3,4,3,6,7,9,8,8
7,6,1899,8,7,487,12,11,12,11,2,3,5,4,4
7,6,1899,14,32,872,9,8,9,8,10,12,2,1,1
7,6,1899,22,4,1324,5,4,6,4,7,8,10,9,9
7,6,1899,21,13,1273,5,5,6,5,7,9,10,10,10
7,6,1899,11,41,701,10,9,11,9,12,1,3,3,3
7,6,1899,5,21,321,1,12,2,12,3,5,6,6,6
7,6,1899,8,20,500,12,11,12,11,2,3,5,4,4
7,6,1899,9,10,550,11,10,12,10,1,3,4,4,4
7,6,1899,0,36,36,4,3,4,3,5,7,9,8,8
8,24,1899,1,36,96,3,10,3,3,4,5,6,6,6
8,24,1899,6,25,385,12,8,12,12,2,3,4,4,4
8,24,1899,17,28,1048,7,2,7,7,8,9,11,10,10
8,24,1899,21,5,1265,5,1,5,5,6,7,9,8,8
8,24,1899,18,7,1087,7,2,7,7,8,9,10,10,10
8,24,1899,15,50,950,8,3,8,8,9,10,11,11,11
8,24,1899,19,59,1199,6,1,6,6,7,8,9,9,9
8,24,1899,14,48,888,8,4,8,8,10,10,12,11,11
8,24,1899,5,24,324,1,8,1,1,2,3,4,4,4
8,24,1899,7,12,432,12,7,12,12,1,2,4,3,3
8,24,1899,13,56,836,9,4,9,9,10,11,12,12,12
8,24,1899,0,39,39,3,11,3,3,5,5,7,6,6
6,25,1899,18,5,1085,7,2,7,6,9,11,12,12,12
6,25,1899,14,52,892,8,3,9,8,10,12,2,1,1
6,25,1899,10,7,607,11,5,11,10,1,3,4,4,4
6,25,1899,1,38,98,3,10,3,2,5,7,8,8,8
6,25,1899,14,16,856,9,4,9,8,11,1,2,2,2
6,25,1899,15,29,929,8,3,9,7,10,12,2,1,1
6,25,1899,16,46,1006,8,2,8,7,10,11,1,1,1
6,25,1899,15,25,925,8,3,9,7,10,12,2,1,1
6,25,1899,21,35,1295,5,12,6,4,7,9,11,10,10
6,25,1899,13,15,795,9,4,10,8,11,1,3,2,2
6,25,1899,14,5,845,9,4,9,8,11,1,2,2,2
6,25,1899,13,35,815,9,4,9,8,11,1,3,2,2
5,31,1899,18,54,1134,6,3,6,5,9,11,1,12,12
5,31,1899,21,21,1281,5,2,5,4,8,10,12,11,11
5,31,1899,2,22,142,3,11,2,2,5,7,9,8,8
5,31,1899,3,21,201,2,11,1,1,5,7,8,8,8
5,31,1899,1,48,108,3,12,2,2,5,8,9,9,9
5,31,1899,0,11,11,4,12,3,3,6,8,10,10,10
5,31,1899,8,21,501,11,8,11,11,2,4,6,5,5
5,31,1899,0,31,31,3,12,3,2,6,8,10,9,9
5,31,1899,22,14,1334,5,2,4,4,7,9,11,11,11
5,31,1899,3,11,191,2,11,1,1,5,7,9,8,8
5,31,1899,6,27,387,12,9,12,11,3,5,7,6,6
5,31,1899,8,52,532,11,8,11,10,2,4,6,5,5
4,10,1899,5,59,359,1,1,1,12,4,7,9,8,8
